Date,Hour,kWh,MWh
8/23/23,11.0,"15,277.00",15.28
8/23/23,12.0,"13,916.00",13.92
8/23/23,13.0,334,0.33
8/23/23,14.0,308,0.31
8/23/23,15.0,298,0.3
8/23/23,16.0,301,0.3
8/23/23,17.0,298,0.3
8/23/23,18.0,285,0.29
8/23/23,19.0,275,0.28
8/23/23,20.0,259,0.26
8/23/23,21.0,256,0.26
8/23/23,22.0,"12,950.00",12.95
8/23/23,23.0,"15,102.00",15.1
8/23/23,24.0,"15,105.00",15.11
8/24/23,1.0,"15,105.00",15.11
8/24/23,2.0,"15,170.00",15.17
8/24/23,3.0,"15,157.00",15.16
8/24/23,4.0,"15,053.00",15.05
8/24/23,5.0,"14,936.00",14.94
8/24/23,6.0,"14,852.00",14.85
8/24/23,7.0,"14,817.00",14.82
8/24/23,8.0,"14,807.00",14.81
8/24/23,9.0,"14,940.00",14.94
8/24/23,10.0,"15,124.00",15.12
8/24/23,11.0,"15,254.00",15.25
8/24/23,12.0,"15,384.00",15.38
8/24/23,13.0,"14,191.00",14.19
8/24/23,14.0,321,0.32
8/24/23,15.0,324,0.32
8/24/23,16.0,308,0.31
8/24/23,17.0,305,0.31
8/24/23,18.0,301,0.3
8/24/23,19.0,285,0.29
8/24/23,20.0,266,0.27
8/24/23,21.0,249,0.25
8/24/23,22.0,"12,412.00",12.41
8/24/23,23.0,"15,056.00",15.06
8/24/23,24.0,"15,047.00",15.05
8/25/23,1.0,"15,034.00",15.03
8/25/23,2.0,"15,024.00",15.02
8/25/23,3.0,"15,024.00",15.02
8/25/23,4.0,"15,053.00",15.05
8/25/23,5.0,"15,098.00",15.1
8/25/23,6.0,"15,105.00",15.11
8/25/23,7.0,"15,121.00",15.12
8/25/23,8.0,"15,173.00",15.17
8/25/23,9.0,"15,202.00",15.2
8/25/23,10.0,"15,254.00",15.25
8/25/23,11.0,"15,422.00",15.42
8/25/23,12.0,"13,384.00",13.38
8/25/23,13.0,343,0.34
8/25/23,14.0,340,0.34
8/25/23,15.0,343,0.34
8/25/23,16.0,340,0.34
8/25/23,17.0,343,0.34
8/25/23,18.0,334,0.33
8/25/23,19.0,314,0.31
8/25/23,20.0,311,0.31
8/25/23,21.0,305,0.31
8/25/23,22.0,"12,519.00",12.52
8/25/23,23.0,"15,212.00",15.21
8/25/23,24.0,"15,153.00",15.15
8/26/23,1.0,"15,166.00",15.17
8/26/23,2.0,"15,147.00",15.15
8/26/23,3.0,"15,063.00",15.06
8/26/23,4.0,"15,040.00",15.04
8/26/23,5.0,"15,047.00",15.05
8/26/23,6.0,"15,027.00",15.03
8/26/23,7.0,"15,021.00",15.02
8/26/23,8.0,"14,982.00",14.98
8/26/23,9.0,"15,043.00",15.04
8/26/23,10.0,"15,222.00",15.22
8/26/23,11.0,"15,435.00",15.44
8/26/23,12.0,"15,497.00",15.5
8/26/23,13.0,"13,582.00",13.58
8/26/23,14.0,321,0.32
8/26/23,15.0,327,0.33
8/26/23,16.0,318,0.32
8/26/23,17.0,314,0.31
8/26/23,18.0,292,0.29
8/26/23,19.0,279,0.28
8/26/23,20.0,272,0.27
8/26/23,21.0,"13,430.00",13.43
8/26/23,22.0,"15,202.00",15.2
8/26/23,23.0,"15,283.00",15.28
8/26/23,24.0,"15,270.00",15.27
8/27/23,1.0,"15,176.00",15.18
8/27/23,2.0,"15,150.00",15.15
8/27/23,3.0,"15,124.00",15.12
8/27/23,4.0,"15,089.00",15.09
8/27/23,5.0,"15,047.00",15.05
8/27/23,6.0,"15,034.00",15.03
8/27/23,7.0,"15,017.00",15.02
8/27/23,8.0,"14,995.00",15.0
8/27/23,9.0,"15,066.00",15.07
8/27/23,10.0,"15,189.00",15.19
8/27/23,11.0,"15,384.00",15.38
8/27/23,12.0,"15,542.00",15.54
8/27/23,13.0,"13,867.00",13.87
8/27/23,14.0,321,0.32
8/27/23,15.0,301,0.3
8/27/23,16.0,288,0.29
8/27/23,17.0,282,0.28
8/27/23,18.0,288,0.29
8/27/23,19.0,"13,488.00",13.49
8/27/23,20.0,"15,277.00",15.28
8/27/23,21.0,"15,231.00",15.23
8/27/23,22.0,"15,254.00",15.25
8/27/23,23.0,"15,202.00",15.2
8/27/23,24.0,"15,134.00",15.13
8/28/23,1.0,"15,121.00",15.12
8/28/23,2.0,"15,102.00",15.1
8/28/23,3.0,"15,021.00",15.02
8/28/23,4.0,"14,936.00",14.94
8/28/23,5.0,"14,865.00",14.87
8/28/23,6.0,"14,836.00",14.84
8/28/23,7.0,"14,904.00",14.9
8/28/23,8.0,"14,878.00",14.88
8/28/23,9.0,"14,888.00",14.89
8/28/23,10.0,"14,995.00",15.0
8/28/23,11.0,"15,144.00",15.14
8/28/23,12.0,"15,270.00",15.27
8/28/23,13.0,"15,367.00",15.37
8/28/23,14.0,"15,422.00",15.42
8/28/23,15.0,"1,393.00",1.39
8/28/23,16.0,"15,163.00",15.16
8/28/23,17.0,"15,562.00",15.56
8/28/23,18.0,"15,196.00",15.2
8/28/23,19.0,"15,111.00",15.11
8/28/23,20.0,"14,807.00",14.81
8/28/23,21.0,"14,674.00",14.67
8/28/23,22.0,"14,710.00",14.71
8/28/23,23.0,"12,241.00",12.24
8/28/23,24.0,"13,764.00",13.76
8/29/23,1.0,"14,674.00",14.67
8/29/23,2.0,"14,664.00",14.66
8/29/23,3.0,"14,677.00",14.68
8/29/23,4.0,"14,674.00",14.67
8/29/23,5.0,"14,687.00",14.69
8/29/23,6.0,"14,723.00",14.72
8/29/23,7.0,"14,768.00",14.77
8/29/23,8.0,"14,761.00",14.76
8/29/23,9.0,"14,813.00",14.81
8/29/23,10.0,"14,914.00",14.91
8/29/23,11.0,"14,995.00",15.0
8/29/23,12.0,"15,085.00",15.09
8/29/23,13.0,"15,137.00",15.14
8/29/23,14.0,"15,260.00",15.26
8/29/23,15.0,"15,335.00",15.34
8/29/23,16.0,"15,400.00",15.4
8/29/23,17.0,"15,426.00",15.43
8/29/23,18.0,"15,481.00",15.48
8/29/23,19.0,"15,445.00",15.45
8/29/23,20.0,"15,341.00",15.34
8/29/23,21.0,"15,043.00",15.04
8/29/23,22.0,"14,969.00",14.97
8/29/23,23.0,"14,936.00",14.94
8/29/23,24.0,"14,904.00",14.9
8/30/23,1.0,"14,868.00",14.87
8/30/23,2.0,"14,888.00",14.89
8/30/23,3.0,"14,881.00",14.88
8/30/23,4.0,"14,872.00",14.87
8/30/23,5.0,"14,852.00",14.85
8/30/23,6.0,"14,865.00",14.87
8/30/23,7.0,"14,868.00",14.87
8/30/23,8.0,"14,868.00",14.87
8/30/23,9.0,"14,878.00",14.88
8/30/23,10.0,"14,907.00",14.91
8/30/23,11.0,"14,917.00",14.92
8/30/23,12.0,"14,962.00",14.96
8/30/23,13.0,"14,982.00",14.98
8/30/23,14.0,"15,008.00",15.01
8/30/23,15.0,"15,037.00",15.04
8/30/23,16.0,"15,072.00",15.07
8/30/23,17.0,"15,095.00",15.1
8/30/23,18.0,"15,121.00",15.12
8/30/23,19.0,"15,121.00",15.12
8/30/23,20.0,"15,076.00",15.08
8/30/23,21.0,"14,904.00",14.9
8/30/23,22.0,"14,881.00",14.88
8/30/23,23.0,"14,885.00",14.89
8/30/23,24.0,"14,797.00",14.8
8/31/23,1.0,"14,748.00",14.75
8/31/23,2.0,"14,723.00",14.72
8/31/23,3.0,"14,710.00",14.71
8/31/23,4.0,"14,690.00",14.69
8/31/23,5.0,"14,684.00",14.68
8/31/23,6.0,"14,719.00",14.72
8/31/23,7.0,"14,745.00",14.75
8/31/23,8.0,"14,755.00",14.76
8/31/23,9.0,"14,765.00",14.77
8/31/23,10.0,"14,784.00",14.78
8/31/23,11.0,"14,940.00",14.94
8/31/23,12.0,"15,053.00",15.05
8/31/23,13.0,"15,141.00",15.14
8/31/23,14.0,"15,254.00",15.25
8/31/23,15.0,"15,322.00",15.32
8/31/23,16.0,"15,335.00",15.34
8/31/23,17.0,"15,315.00",15.32
8/31/23,18.0,"15,364.00",15.36
8/31/23,19.0,"15,309.00",15.31
8/31/23,20.0,"15,257.00",15.26
8/31/23,21.0,"15,115.00",15.12
8/31/23,22.0,"15,008.00",15.01
8/31/23,23.0,"14,936.00",14.94
8/31/23,24.0,"14,894.00",14.89
9/1/23,1.0,"14,868.00",14.87
9/1/23,2.0,"14,868.00",14.87
9/1/23,3.0,"14,865.00",14.87
9/1/23,4.0,"14,829.00",14.83
9/1/23,5.0,"14,800.00",14.8
9/1/23,6.0,"14,784.00",14.78
9/1/23,7.0,"14,797.00",14.8
9/1/23,8.0,"14,745.00",14.75
9/1/23,9.0,"14,748.00",14.75
9/1/23,10.0,"14,817.00",14.82
9/1/23,11.0,"14,933.00",14.93
9/1/23,12.0,"15,043.00",15.04
9/1/23,13.0,"15,098.00",15.1
9/1/23,14.0,"15,189.00",15.19
9/1/23,15.0,"15,170.00",15.17
9/1/23,16.0,"15,170.00",15.17
9/1/23,17.0,"15,264.00",15.26
9/1/23,18.0,"15,241.00",15.24
9/1/23,19.0,"15,137.00",15.14
9/1/23,20.0,"15,043.00",15.04
9/1/23,21.0,"14,956.00",14.96
9/1/23,22.0,"14,875.00",14.88
9/1/23,23.0,"14,820.00",14.82
9/1/23,24.0,"14,755.00",14.76
9/2/23,1.0,"14,732.00",14.73
9/2/23,2.0,"14,723.00",14.72
9/2/23,3.0,"14,716.00",14.72
9/2/23,4.0,"14,706.00",14.71
9/2/23,5.0,"14,693.00",14.69
9/2/23,6.0,"14,710.00",14.71
9/2/23,7.0,"14,732.00",14.73
9/2/23,8.0,"14,739.00",14.74
9/2/23,9.0,"14,761.00",14.76
9/2/23,10.0,"14,761.00",14.76
9/2/23,11.0,"14,765.00",14.77
9/2/23,12.0,"14,787.00",14.79
9/2/23,13.0,"14,881.00",14.88
9/2/23,14.0,"14,985.00",14.99
9/2/23,15.0,"15,008.00",15.01
9/2/23,16.0,"15,050.00",15.05
9/2/23,17.0,"15,076.00",15.08
9/2/23,18.0,"15,072.00",15.07
9/2/23,19.0,"15,066.00",15.07
9/2/23,20.0,"15,014.00",15.01
9/2/23,21.0,"14,875.00",14.88
9/2/23,22.0,"14,745.00",14.75
9/2/23,23.0,"14,723.00",14.72
9/2/23,24.0,"14,703.00",14.7
9/3/23,1.0,"14,700.00",14.7
9/3/23,2.0,"14,726.00",14.73
9/3/23,3.0,"14,710.00",14.71
9/3/23,4.0,"14,690.00",14.69
9/3/23,5.0,"14,667.00",14.67
9/3/23,6.0,"14,655.00",14.66
9/3/23,7.0,"14,638.00",14.64
9/3/23,8.0,"14,642.00",14.64
9/3/23,9.0,"14,703.00",14.7
9/3/23,10.0,"14,774.00",14.77
9/3/23,11.0,"14,868.00",14.87
9/3/23,12.0,"15,004.00",15.0
9/3/23,13.0,"15,121.00",15.12
9/3/23,14.0,"15,222.00",15.22
9/3/23,15.0,"15,325.00",15.33
9/3/23,16.0,"15,367.00",15.37
9/3/23,17.0,"15,387.00",15.39
9/3/23,18.0,"15,406.00",15.41
9/3/23,19.0,"15,377.00",15.38
9/3/23,20.0,"15,283.00",15.28
9/3/23,21.0,"15,053.00",15.05
9/3/23,22.0,"14,907.00",14.91
9/3/23,23.0,"14,794.00",14.79
9/3/23,24.0,"14,739.00",14.74
9/4/23,1.0,"14,710.00",14.71
9/4/23,2.0,"14,706.00",14.71
9/4/23,3.0,"14,687.00",14.69
9/4/23,4.0,"14,693.00",14.69
9/4/23,5.0,"14,723.00",14.72
9/4/23,6.0,"14,713.00",14.71
9/4/23,7.0,"14,693.00",14.69
9/4/23,8.0,"14,700.00",14.7
9/4/23,9.0,"14,755.00",14.76
9/4/23,10.0,"14,898.00",14.9
9/4/23,11.0,"15,063.00",15.06
9/4/23,12.0,"15,173.00",15.17
9/4/23,13.0,"15,283.00",15.28
9/4/23,14.0,"15,390.00",15.39
9/4/23,15.0,"15,439.00",15.44
9/4/23,16.0,"15,500.00",15.5
9/4/23,17.0,"15,552.00",15.55
9/4/23,18.0,"15,562.00",15.56
9/4/23,19.0,"15,507.00",15.51
9/4/23,20.0,"15,387.00",15.39
9/4/23,21.0,"15,141.00",15.14
9/4/23,22.0,"14,956.00",14.96
9/4/23,23.0,"14,852.00",14.85
9/4/23,24.0,"14,774.00",14.77
9/5/23,1.0,"14,739.00",14.74
9/5/23,2.0,"14,723.00",14.72
9/5/23,3.0,"14,700.00",14.7
9/5/23,4.0,"14,680.00",14.68
9/5/23,5.0,"14,667.00",14.67
9/5/23,6.0,"14,671.00",14.67
9/5/23,7.0,"14,674.00",14.67
9/5/23,8.0,"14,726.00",14.73
9/5/23,9.0,"14,787.00",14.79
9/5/23,10.0,"14,920.00",14.92
9/5/23,11.0,"15,098.00",15.1
9/5/23,12.0,"15,157.00",15.16
9/5/23,13.0,"15,173.00",15.17
9/5/23,14.0,"15,251.00",15.25
9/5/23,15.0,"15,371.00",15.37
9/5/23,16.0,"15,461.00",15.46
9/5/23,17.0,"15,477.00",15.48
9/5/23,18.0,"1,455.00",1.46
9/5/23,19.0,"13,951.00",13.95
9/5/23,20.0,"15,186.00",15.19
9/5/23,21.0,"15,043.00",15.04
9/5/23,22.0,"14,985.00",14.99
9/5/23,23.0,"14,930.00",14.93
9/5/23,24.0,"14,894.00",14.89
9/6/23,1.0,"14,784.00",14.78
9/6/23,2.0,"14,748.00",14.75
9/6/23,3.0,"14,716.00",14.72
9/6/23,4.0,"14,684.00",14.68
9/6/23,5.0,"14,693.00",14.69
9/6/23,6.0,"14,703.00",14.7
9/6/23,7.0,"14,719.00",14.72
9/6/23,8.0,"14,758.00",14.76
9/6/23,9.0,"14,826.00",14.83
9/6/23,10.0,"14,930.00",14.93
9/6/23,11.0,"15,105.00",15.11
9/6/23,12.0,"15,179.00",15.18
9/6/23,13.0,"15,328.00",15.33
9/6/23,14.0,"15,500.00",15.5
9/6/23,15.0,"15,533.00",15.53
9/6/23,16.0,"1,503.00",1.5
9/6/23,17.0,"1,108.00",1.11
9/6/23,18.0,"1,082.00",1.08
9/6/23,19.0,"1,072.00",1.07
9/6/23,20.0,"14,719.00",14.72
9/6/23,21.0,"14,865.00",14.87
9/6/23,22.0,"14,794.00",14.79
9/6/23,23.0,"15,056.00",15.06
9/6/23,24.0,"15,111.00",15.11
9/7/23,1.0,"15,047.00",15.05
9/7/23,2.0,"15,024.00",15.02
9/7/23,3.0,"14,988.00",14.99
9/7/23,4.0,"14,972.00",14.97
9/7/23,5.0,"14,946.00",14.95
9/7/23,6.0,"14,901.00",14.9
9/7/23,7.0,"14,859.00",14.86
9/7/23,8.0,"14,774.00",14.77
9/7/23,9.0,"14,875.00",14.88
9/7/23,10.0,"15,043.00",15.04
9/7/23,11.0,"15,199.00",15.2
9/7/23,12.0,"15,303.00",15.3
9/7/23,13.0,"15,364.00",15.36
9/7/23,14.0,"15,442.00",15.44
9/7/23,15.0,"1,520.00",1.52
9/7/23,16.0,"1,095.00",1.1
9/7/23,17.0,"1,147.00",1.15
9/7/23,18.0,"1,144.00",1.14
9/7/23,19.0,"14,953.00",14.95
9/7/23,20.0,"15,150.00",15.15
9/7/23,21.0,"15,069.00",15.07
9/7/23,22.0,"14,927.00",14.93
9/7/23,23.0,"14,898.00",14.9
9/7/23,24.0,"14,927.00",14.93
9/8/23,1.0,"14,810.00",14.81
9/8/23,2.0,"14,736.00",14.74
9/8/23,3.0,"14,700.00",14.7
9/8/23,4.0,"14,680.00",14.68
9/8/23,5.0,"14,664.00",14.66
9/8/23,6.0,"14,687.00",14.69
9/8/23,7.0,"14,677.00",14.68
9/8/23,8.0,"14,674.00",14.67
9/8/23,9.0,"14,697.00",14.7
9/8/23,10.0,"14,739.00",14.74
9/8/23,11.0,"14,787.00",14.79
9/8/23,12.0,"14,927.00",14.93
9/8/23,13.0,"14,875.00",14.88
9/8/23,14.0,"14,337.00",14.34
9/8/23,15.0,"14,418.00",14.42
9/8/23,16.0,"14,437.00",14.44
9/8/23,17.0,"14,431.00",14.43
9/8/23,18.0,"14,386.00",14.39
9/8/23,19.0,"14,360.00",14.36
9/8/23,20.0,"14,774.00",14.77
9/8/23,21.0,"14,774.00",14.77
9/8/23,22.0,"14,674.00",14.67
9/8/23,23.0,"14,651.00",14.65
9/8/23,24.0,"14,680.00",14.68
9/9/23,1.0,"14,687.00",14.69
9/9/23,2.0,"14,713.00",14.71
9/9/23,3.0,"14,700.00",14.7
9/9/23,4.0,"14,710.00",14.71
9/9/23,5.0,"14,719.00",14.72
9/9/23,6.0,"14,706.00",14.71
9/9/23,7.0,"14,729.00",14.73
9/9/23,8.0,"14,716.00",14.72
9/9/23,9.0,"14,739.00",14.74
9/9/23,10.0,"14,774.00",14.77
9/9/23,11.0,"14,894.00",14.89
9/9/23,12.0,"15,037.00",15.04
9/9/23,13.0,"15,134.00",15.13
9/9/23,14.0,"15,215.00",15.22
9/9/23,15.0,"15,173.00",15.17
9/9/23,16.0,"15,111.00",15.11
9/9/23,17.0,"15,121.00",15.12
9/9/23,18.0,"15,218.00",15.22
9/9/23,19.0,"15,225.00",15.23
9/9/23,20.0,"15,111.00",15.11
9/9/23,21.0,"14,917.00",14.92
9/9/23,22.0,"14,797.00",14.8
9/9/23,23.0,"14,810.00",14.81
9/9/23,24.0,"14,765.00",14.77
9/10/23,1.0,"14,680.00",14.68
9/10/23,2.0,"14,671.00",14.67
9/10/23,3.0,"14,648.00",14.65
9/10/23,4.0,"14,658.00",14.66
9/10/23,5.0,"14,677.00",14.68
9/10/23,6.0,"14,667.00",14.67
9/10/23,7.0,"14,658.00",14.66
9/10/23,8.0,"14,658.00",14.66
9/10/23,9.0,"14,697.00",14.7
9/10/23,10.0,"14,745.00",14.75
9/10/23,11.0,"14,826.00",14.83
9/10/23,12.0,"14,946.00",14.95
9/10/23,13.0,"15,034.00",15.03
9/10/23,14.0,"15,144.00",15.14
9/10/23,15.0,"15,163.00",15.16
9/10/23,16.0,"15,247.00",15.25
9/10/23,17.0,"15,176.00",15.18
9/10/23,18.0,"15,205.00",15.21
9/10/23,19.0,"15,179.00",15.18
9/10/23,20.0,"15,141.00",15.14
9/10/23,21.0,"14,949.00",14.95
9/10/23,22.0,"14,820.00",14.82
9/10/23,23.0,"14,768.00",14.77
9/10/23,24.0,"14,739.00",14.74
9/11/23,1.0,"14,723.00",14.72
9/11/23,2.0,"14,739.00",14.74
9/11/23,3.0,"14,729.00",14.73
9/11/23,4.0,"14,736.00",14.74
9/11/23,5.0,"14,742.00",14.74
9/11/23,6.0,"14,752.00",14.75
9/11/23,7.0,"14,729.00",14.73
9/11/23,8.0,"14,748.00",14.75
9/11/23,9.0,"14,810.00",14.81
9/11/23,10.0,"14,910.00",14.91
9/11/23,11.0,"15,043.00",15.04
9/11/23,12.0,"15,209.00",15.21
9/11/23,13.0,"15,332.00",15.33
9/11/23,14.0,"15,345.00",15.35
9/11/23,15.0,"15,419.00",15.42
9/11/23,16.0,"1,377.00",1.38
9/11/23,17.0,"1,089.00",1.09
9/11/23,18.0,"1,128.00",1.13
9/11/23,19.0,"15,102.00",15.1
9/11/23,20.0,"15,280.00",15.28
9/11/23,21.0,"15,108.00",15.11
9/11/23,22.0,"14,985.00",14.99
9/11/23,23.0,"14,972.00",14.97
9/11/23,24.0,"14,930.00",14.93
9/12/23,1.0,"14,823.00",14.82
9/12/23,2.0,"14,800.00",14.8
9/12/23,3.0,"14,817.00",14.82
9/12/23,4.0,"14,781.00",14.78
9/12/23,5.0,"14,774.00",14.77
9/12/23,6.0,"14,761.00",14.76
9/12/23,7.0,"14,716.00",14.72
9/12/23,8.0,"14,719.00",14.72
9/12/23,9.0,"14,810.00",14.81
9/12/23,10.0,"14,940.00",14.94
9/12/23,11.0,"15,072.00",15.07
9/12/23,12.0,"15,257.00",15.26
9/12/23,13.0,"15,487.00",15.49
9/12/23,14.0,"15,403.00",15.4
9/12/23,15.0,"15,293.00",15.29
9/12/23,16.0,"15,196.00",15.2
9/12/23,17.0,"15,238.00",15.24
9/12/23,18.0,"15,238.00",15.24
9/12/23,19.0,"15,163.00",15.16
9/12/23,20.0,"15,102.00",15.1
9/12/23,21.0,"15,056.00",15.06
9/12/23,22.0,"15,011.00",15.01
9/12/23,23.0,"14,923.00",14.92
9/12/23,24.0,"14,855.00",14.86
9/13/23,1.0,"14,833.00",14.83
9/13/23,2.0,"14,820.00",14.82
9/13/23,3.0,"14,842.00",14.84
9/13/23,4.0,"14,810.00",14.81
9/13/23,5.0,"14,761.00",14.76
9/13/23,6.0,"14,781.00",14.78
9/13/23,7.0,"14,771.00",14.77
9/13/23,8.0,"14,771.00",14.77
9/13/23,9.0,"14,810.00",14.81
9/13/23,10.0,"14,846.00",14.85
9/13/23,11.0,"14,914.00",14.91
9/13/23,12.0,"15,001.00",15.0
9/13/23,13.0,"15,102.00",15.1
9/13/23,14.0,"15,199.00",15.2
9/13/23,15.0,"15,218.00",15.22
9/13/23,16.0,"15,247.00",15.25
9/13/23,17.0,"15,209.00",15.21
9/13/23,18.0,"15,238.00",15.24
9/13/23,19.0,"15,199.00",15.2
9/13/23,20.0,"15,115.00",15.12
9/13/23,21.0,"14,985.00",14.99
9/13/23,22.0,"14,914.00",14.91
9/13/23,23.0,"14,849.00",14.85
9/13/23,24.0,"14,846.00",14.85
9/14/23,1.0,"14,781.00",14.78
9/14/23,2.0,"14,745.00",14.75
9/14/23,3.0,"14,716.00",14.72
9/14/23,4.0,"14,729.00",14.73
9/14/23,5.0,"14,729.00",14.73
9/14/23,6.0,"14,739.00",14.74
9/14/23,7.0,"14,736.00",14.74
9/14/23,8.0,"14,758.00",14.76
9/14/23,9.0,"14,778.00",14.78
9/14/23,10.0,"14,836.00",14.84
9/14/23,11.0,"14,904.00",14.9
9/14/23,12.0,"14,920.00",14.92
9/14/23,13.0,"14,910.00",14.91
9/14/23,14.0,"14,985.00",14.99
9/14/23,15.0,"15,017.00",15.02
9/14/23,16.0,"15,043.00",15.04
9/14/23,17.0,"14,988.00",14.99
9/14/23,18.0,"14,898.00",14.9
9/14/23,19.0,"14,881.00",14.88
9/14/23,20.0,"14,894.00",14.89
9/14/23,21.0,"14,859.00",14.86
9/14/23,22.0,"14,820.00",14.82
9/14/23,23.0,"14,813.00",14.81
9/14/23,24.0,"14,813.00",14.81
9/15/23,1.0,"14,794.00",14.79
9/15/23,2.0,"14,761.00",14.76
9/15/23,3.0,"14,739.00",14.74
9/15/23,4.0,"14,732.00",14.73
9/15/23,5.0,"14,713.00",14.71
9/15/23,6.0,"14,697.00",14.7
9/15/23,7.0,"14,729.00",14.73
9/15/23,8.0,"14,726.00",14.73
9/15/23,9.0,"14,719.00",14.72
9/15/23,10.0,"14,745.00",14.75
9/15/23,11.0,"14,771.00",14.77
9/15/23,12.0,"14,748.00",14.75
9/15/23,13.0,"14,723.00",14.72
9/15/23,14.0,"14,739.00",14.74
9/15/23,15.0,"14,761.00",14.76
9/15/23,16.0,"14,781.00",14.78
9/15/23,17.0,"14,807.00",14.81
9/15/23,18.0,"14,791.00",14.79
9/15/23,19.0,"14,791.00",14.79
9/15/23,20.0,"14,748.00",14.75
9/15/23,21.0,"14,713.00",14.71
9/15/23,22.0,"14,706.00",14.71
9/15/23,23.0,"14,736.00",14.74
9/15/23,24.0,"14,723.00",14.72
9/16/23,1.0,"14,716.00",14.72
9/16/23,2.0,"14,703.00",14.7
9/16/23,3.0,"14,703.00",14.7
9/16/23,4.0,"14,697.00",14.7
9/16/23,5.0,"14,690.00",14.69
9/16/23,6.0,"14,690.00",14.69
9/16/23,7.0,"14,684.00",14.68
9/16/23,8.0,"14,693.00",14.69
9/16/23,9.0,"14,710.00",14.71
9/16/23,10.0,"14,726.00",14.73
9/16/23,11.0,"14,719.00",14.72
9/16/23,12.0,"14,736.00",14.74
9/16/23,13.0,"14,706.00",14.71
9/16/23,14.0,"14,687.00",14.69
9/16/23,15.0,"14,703.00",14.7
9/16/23,16.0,"14,713.00",14.71
9/16/23,17.0,"14,716.00",14.72
9/16/23,18.0,"14,726.00",14.73
9/16/23,19.0,"14,723.00",14.72
9/16/23,20.0,"14,710.00",14.71
9/16/23,21.0,"14,706.00",14.71
9/16/23,22.0,"14,706.00",14.71
9/16/23,23.0,"14,703.00",14.7
9/16/23,24.0,"14,700.00",14.7
9/17/23,1.0,"14,680.00",14.68
9/17/23,2.0,"14,677.00",14.68
9/17/23,3.0,"14,684.00",14.68
9/17/23,4.0,"14,674.00",14.67
9/17/23,5.0,"14,677.00",14.68
9/17/23,6.0,"14,687.00",14.69
9/17/23,7.0,"14,687.00",14.69
9/17/23,8.0,"14,693.00",14.69
9/17/23,9.0,"14,713.00",14.71
9/17/23,10.0,"14,732.00",14.73
9/17/23,11.0,"14,752.00",14.75
9/17/23,12.0,"14,758.00",14.76
9/17/23,13.0,"14,768.00",14.77
9/17/23,14.0,"14,852.00",14.85
9/17/23,15.0,"14,914.00",14.91
9/17/23,16.0,"14,972.00",14.97
9/17/23,17.0,"14,891.00",14.89
9/17/23,18.0,"14,930.00",14.93
9/17/23,19.0,"14,878.00",14.88
9/17/23,20.0,"14,732.00",14.73
9/17/23,21.0,"14,706.00",14.71
9/17/23,22.0,"14,700.00",14.7
9/17/23,23.0,"14,680.00",14.68
9/17/23,24.0,"14,645.00",14.65
9/18/23,1.0,"14,619.00",14.62
9/18/23,2.0,"14,603.00",14.6
9/18/23,3.0,"14,596.00",14.6
9/18/23,4.0,"14,590.00",14.59
9/18/23,5.0,"14,583.00",14.58
9/18/23,6.0,"14,583.00",14.58
9/18/23,7.0,"14,574.00",14.57
9/18/23,8.0,"14,574.00",14.57
9/18/23,9.0,"14,612.00",14.61
9/18/23,10.0,"14,680.00",14.68
9/18/23,11.0,"14,748.00",14.75
9/18/23,12.0,"14,781.00",14.78
9/18/23,13.0,"14,791.00",14.79
9/18/23,14.0,"14,833.00",14.83
9/18/23,15.0,"14,878.00",14.88
9/18/23,16.0,"14,907.00",14.91
9/18/23,17.0,"14,910.00",14.91
9/18/23,18.0,"14,836.00",14.84
9/18/23,19.0,"14,817.00",14.82
9/18/23,20.0,"14,723.00",14.72
9/18/23,21.0,"14,716.00",14.72
9/18/23,22.0,"14,671.00",14.67
9/18/23,23.0,"14,645.00",14.65
9/18/23,24.0,"14,612.00",14.61
9/19/23,1.0,"14,586.00",14.59
9/19/23,2.0,"14,586.00",14.59
9/19/23,3.0,"14,580.00",14.58
9/19/23,4.0,"14,580.00",14.58
9/19/23,5.0,"14,570.00",14.57
9/19/23,6.0,"14,586.00",14.59
9/19/23,7.0,"14,586.00",14.59
9/19/23,8.0,"14,583.00",14.58
9/19/23,9.0,"14,612.00",14.61
9/19/23,10.0,"14,697.00",14.7
9/19/23,11.0,"14,781.00",14.78
9/19/23,12.0,"14,820.00",14.82
9/19/23,13.0,"14,865.00",14.87
9/19/23,14.0,"14,962.00",14.96
9/19/23,15.0,"15,030.00",15.03
9/19/23,16.0,"15,066.00",15.07
9/19/23,17.0,"15,047.00",15.05
9/19/23,18.0,"14,933.00",14.93
9/19/23,19.0,"14,859.00",14.86
9/19/23,20.0,"14,706.00",14.71
9/19/23,21.0,"14,703.00",14.7
9/19/23,22.0,"14,690.00",14.69
9/19/23,23.0,"14,674.00",14.67
9/19/23,24.0,"14,651.00",14.65
9/20/23,1.0,"14,638.00",14.64
9/20/23,2.0,"14,632.00",14.63
9/20/23,3.0,"14,616.00",14.62
9/20/23,4.0,"14,603.00",14.6
9/20/23,5.0,"14,606.00",14.61
9/20/23,6.0,"14,599.00",14.6
9/20/23,7.0,"14,596.00",14.6
9/20/23,8.0,"14,586.00",14.59
9/20/23,9.0,"14,619.00",14.62
9/20/23,10.0,"14,697.00",14.7
9/20/23,11.0,"14,752.00",14.75
9/20/23,12.0,"14,794.00",14.79
9/20/23,13.0,"14,914.00",14.91
